has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label
1,7,27886,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.109,26625,1,mashetz,malicious
0,4,2161,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.79,890,2,k7eeel,malicious
1,9,414197,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5.68,317473,1,lalaproxy,malicious
1,10,18519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1616,1,libstudyencodere,malicious
1,10,18261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1615,1,esqadvisasplit,malicious
1,48,419522,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,4.85,340205,33,requstsss,malicious
1,10,18068,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.235,1673,1,tpmaskpushre,malicious
1,10,18641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1618,1,tpccvirtualencode,malicious
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1619,1,esqrandompushgrand,malicious
1,7,2634,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.591,1399,1,capmonstercloudclinent,malicious
1,10,18835,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.232,1678,1,esqrandomhttpstudy,malicious
1,10,17844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1584,1,virtualhttp,malicious
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1615,1,py-postproofmc,malicious
1,12,3014,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.738,1019,2,deep-translation,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1616,1,py-ccstringpost,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.234,1675,1,esqvisaverload,malicious
1,10,18267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1615,1,selfminepywgui,malicious
1,7,3904,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.812,2009,1,plauwright,malicious
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1610,1,esqgameram,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1611,1,selfcandyed,malicious
1,10,17613,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1609,1,liblibint,malicious
1,12,76468,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,3.425,71067,3,naranjooosylex,malicious
1,3,67230,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63503,2,pyscks,malicious
1,9,1120,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.681,656,1,python3-ki,malicious
1,10,17585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1582,1,revirtual,malicious
1,10,17743,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1609,1,py-regrand,malicious
1,3,67266,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63527,2,requests-toollbelt,malicious
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.181,1608,1,libosintliblgtb,malicious
1,8,1809,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.905,720,1,trustpiphuh,malicious
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1612,1,esqlibpaypal,malicious
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1617,1,tpencodeedpaypal,malicious
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1619,1,selfmaskcandysuper,malicious
1,10,17073,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1578,1,vmget,malicious
0,6,25918,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4.806,23714,1,colorcolorfull,malicious
1,7,3408,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.784,1909,1,custmtokinter,malicious
1,12,11372,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.08,2017,5,manyhttps,malicious
1,8,2617,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5.658,1523,2,requests-pandas,malicious
1,10,17463,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.208,1581,1,gametool,malicious
1,10,18395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1616,1,libnvidiacpustr,malicious
1,11,8637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.825,5614,3,site-messanger,malicious
0,12,8511,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.581,2517,3,oncecall,malicious
1,12,3013,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.775,1027,2,django-web2-auth,malicious
1,10,18768,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1618,1,selfvirtualhttpget,malicious
1,3,67248,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63515,2,pyiinstaller,malicious
1,8,2590,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5.655,1513,2,opencv_keras,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1582,1,candyvisa,malicious
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,matlotlib,malicious
1,10,18003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1612,1,selfultraram,malicious
1,10,18775,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1618,1,selfcontrolhttppip,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1579,1,minevm,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1611,1,libvmrandom,malicious
1,7,3352,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.717,1657,1,reqzests,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1581,1,visapush,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.234,1675,1,libpeppipintel,malicious
1,10,18836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.23,1679,1,selfultraintelvisa,malicious
0,10,9183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.047,7577,1,mevguard,malicious
1,10,151940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.495,150682,2,icedgen,malicious
1,10,18256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1614,1,selfgrandproof,malicious
1,10,18005,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1613,1,tprandguilib,malicious
1,10,56301,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.631,53918,2,requ-sts,malicious
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1609,1,tpminever,malicious
1,8,701863,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,3.694,700532,2,captchaboy,malicious
0,12,4228,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,5.892,1159,3,defca,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1580,1,loadpip,malicious
0,11,50591,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.747,18080,3,mousemovement,malicious
1,10,18386,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1614,1,selfencodecandy,malicious
1,13,76182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.905,63950,5,cypress,malicious
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1609,1,tpstrmask,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.208,1580,1,mineget,malicious
0,7,3948,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.132,2637,3,syscachelib,malicious
1,10,18008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1613,1,selfmcpipcpu,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1613,1,selfcontrolpy,malicious
1,10,32117,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4.588,28439,3,hooktest-fin,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.232,1675,1,esqpostpongstr,malicious
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1612,1,tpsplitultra,malicious
1,7,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.565,540,1,xadauiom,malicious
1,10,19032,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1621,1,libpingcontrolstring,malicious
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1619,1,esqcontrolpongpull,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1579,1,mcmask,malicious
1,3,203123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.808,202591,2,testwhitesnake,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1580,1,cpuhttp,malicious
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1617,1,esqvisaurlstring,malicious
1,7,5143,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.561,3730,1,testpackageroietest4,malicious
1,12,12334,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.977,2722,5,testingvvv3xx,malicious
1,10,11183,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.673,4173,3,pyhulul,malicious
1,7,3342,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.782,1891,1,opnesea,malicious
1,10,18708,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1678,1,py-pullhackedmine,malicious
1,3,67260,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63523,2,requsts-toolbelt,malicious
1,10,18255,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1613,1,py-controlpymc,malicious
1,7,2733,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.703,1540,1,PzTorch,malicious
1,10,17844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1584,1,controlinfo,malicious
1,10,18651,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1618,1,py-toolgamenvidia,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1580,1,toolpep,malicious
1,8,72572,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,4.772,69810,2,pylibscrape,malicious
1,7,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.134,853,1,dev-server-python,malicious
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,coloramaa,malicious
1,7,27936,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.106,26637,1,colarama-api,malicious
1,10,19160,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1622,1,selfsplitreplaceosint,malicious
1,10,18901,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1620,1,tpproofstringnvidia,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.231,1675,1,esqverosintint,malicious
1,8,1117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.682,719,1,syslog-ng,malicious
1,7,3712,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.817,2017,1,customtkintrer,malicious
1,10,1125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.776,422,3,colorfonts,malicious
1,3,67245,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63513,2,tkcaleendar,malicious
1,8,1239,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.587,658,1,generaldelta,malicious
1,10,18391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1615,1,esqstudyinttool,malicious
1,6,37037,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4.946,35400,2,plutotesting,malicious
1,12,2929,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.755,1015,2,weg3,malicious
1,9,3630,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.865,1562,2,mokc,malicious
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,pyttorch,malicious
1,10,18393,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.221,1617,1,esqcvnvidiapush,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1611,1,py-cvencode,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1581,1,cvnvidia,malicious
1,7,28110,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.107,26654,1,proxies-booster-v1,malicious
1,10,18964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.235,1680,1,esqvirtualkillsuper,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.241,1675,1,py-infolibLGTB,malicious
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1612,1,selfultraver,malicious
1,10,19160,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1622,1,esqultravirtualstring,malicious
1,10,17359,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1606,1,libvmmc,malicious
1,8,1750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.076,1052,1,mianprojekt,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.208,1582,1,craftgame,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1582,1,postcraft,malicious
1,10,17880,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1612,1,py-maskccad,malicious
1,10,18139,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1614,1,tpstrstrsplit,malicious
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1615,1,libverhttpmine,malicious
1,10,18964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.233,1680,1,libstringpaypalrand,malicious
1,10,18008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1613,1,py-cpucvpost,malicious
0,5,7987,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.615,6898,1,raimbow-colors,malicious
1,3,67263,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63525,2,requests-tooleblt,malicious
1,3,67251,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63517,2,beautiuflsoup,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1581,1,maskping,malicious
1,11,12397,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.901,7696,2,colorwed,malicious
1,10,2291,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.913,1643,3,artifact-lab-3-package-9fde789f,malicious
1,7,3585,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.76,1808,1,tensofloaw,malicious
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1612,1,py-strrandom,malicious
0,10,6592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.659,5242,2,solana-data,malicious
1,10,298494,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4.085,296587,2,dasdsajdjsadsad,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1616,1,py-ramrandgrand,malicious
1,8,73496,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,5.234,72569,2,pipcoloradds,malicious
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1619,1,esqstudystudygrand,malicious
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1610,1,py-visapip,malicious
0,6,3112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.193,1550,2,pyrequester,malicious
1,3,67242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63511,2,bitconilib,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,selfmaskcpu,malicious
1,10,17844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.207,1584,1,controlgame,malicious
1,10,18896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1619,1,esqnvidiahydraultra,malicious
1,10,18256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1614,1,libpingvisagui,malicious
1,11,37280,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,4.928,35555,4,hypixel-networth-api,malicious
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1609,1,esqpushvm,malicious
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1614,1,libadhydragui,malicious
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1610,1,libpywgame,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1579,1,mcvisa,malicious
1,3,67260,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63523,2,discord-webhhook,malicious
1,10,8940,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.965,7774,3,message-serializer,malicious
1,3,67242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63511,2,tkcalnedar,malicious
1,10,18641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1618,1,esqstringpingpong,malicious
1,10,17716,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1583,1,guicontrol,malicious
1,10,18964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1680,1,py-splitstudystring,malicious
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1616,1,py-maskmaskintel,malicious
1,7,3165,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.76,1668,1,PyGane,malicious
1,7,3242,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.751,1691,1,matplotltib,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1616,1,libgeturlrandom,malicious
1,10,17716,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1583,1,ultrasuper,malicious
1,7,3060,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.694,1561,1,py-xord,malicious
1,7,1614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.928,907,1,atlassian-exp,malicious
1,10,18836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1679,1,selflgtbcontrolpyw,malicious
1,3,67227,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63501,2,pygae,malicious
1,3,67230,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63503,2,vypeer,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1582,1,httphydra,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1613,1,selfmaskultra,malicious
1,23,107809,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.515,98081,15,spykes,malicious
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,matplotlb,malicious
1,10,5071,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.04,3835,2,xolokqhufyiwyq,malicious
1,52,174460,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.534,173017,45,flagui,malicious
1,10,17875,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1611,1,tpcpuintcpu,malicious
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1609,1,libcvpush,malicious
1,10,18641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1618,1,tppullreplacehttp,malicious
1,10,18395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1616,1,selfminekillstr,malicious
1,10,17848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1585,1,osintrandom,malicious
1,10,17591,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1582,1,grandvisa,malicious
1,11,201734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.781,94754,3,tabulation,malicious
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1614,1,tppullcpupull,malicious
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1617,1,esqultraposthttp,malicious
1,8,2367,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5.611,981,2,disocrd,malicious
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1615,1,selfpipstringcc,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1579,1,guicpu,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1616,1,esqosintvisaget,malicious
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1610,1,py-reosint,malicious
1,7,3045,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.735,1708,1,openesa,malicious
1,10,17360,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1607,1,py-remc,malicious
1,8,1727,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5.002,1189,2,anku1-rce,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1582,1,ultratool,malicious
1,10,18645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1618,1,py-toolreplacelib,malicious
1,10,17715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.207,1582,1,pingencode,malicious
1,7,3324,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.771,1741,1,Matplftlib,malicious
1,3,1353544,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.825,1353009,2,testfiwldsd21233s,malicious
1,10,17207,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1579,1,remask,malicious
1,8,4380,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.862,2960,1,vertica-parser,malicious
1,10,18648,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1618,1,selfpullstringver,malicious
1,3,224402,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.799,223873,2,support-hub,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1613,1,tpgetsuperurl,malicious
1,3,67251,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63517,2,beauitfulsoup,malicious
1,10,5069,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.036,3833,2,xoloyfczocogra,malicious
1,10,18389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1616,1,tphydraproofcpu,malicious
1,7,1792,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.86,1189,1,testveriftest1asdlaaaaa,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1581,1,maskpost,malicious
1,56,360206,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4.602,250345,44,ethter,malicious
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,simpejson,malicious
1,10,18904,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1620,1,esqpostrandomstring,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1616,1,esqsplitpostint,malicious
1,10,18904,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1620,1,py-splitcontrolrand,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1579,1,ccvisa,malicious
0,8,26481,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.517,21120,3,realstarexx,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1616,1,esqkillpepproof,malicious
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1609,1,tpmcosint,malicious
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1617,1,libloadhackedpep,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1582,1,infohydra,malicious
1,7,3192,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.744,1741,1,requirementstxxt,malicious
1,13,15944,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4.605,9023,6,sc-oauth2,malicious
1,3,67227,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63501,2,yvper,malicious
1,19,23094,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,4.891,21360,11,ethertoollerz,malicious
1,9,3549,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.848,1991,2,program-admin,malicious
1,7,2836,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.767,1657,1,custumtkinter,malicious
1,8,1432,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.045,690,2,ctf-q21-empire-tmp-test124,malicious
1,10,18452,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.236,1676,1,esqstrpushgrand,malicious
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1612,1,py-hackedram,malicious
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.239,1675,1,py-lgtbpywhttp,malicious
1,10,19092,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.234,1681,1,libreplaceultraintel,malicious
1,10,17077,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1579,1,vmurl,malicious
1,10,19032,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1621,1,esqultrareplacecandy,malicious
1,11,10529,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,5.944,8790,3,wifitool,malicious
1,10,18008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1613,1,tpponglgtbre,malicious
1,10,18904,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1620,1,py-proofrandreplace,malicious
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,py-ultraintvisa,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1616,1,selfinfolibtool,malicious
1,8,1218,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.9,784,1,algokit-arc,malicious
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.221,1615,1,py-pywrehacked,malicious
1,10,18648,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1618,1,py-supervirtualmc,malicious
1,10,6622,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.636,5167,3,easyrequests,malicious
1,27,10832,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.071,5940,12,wxpayproto,malicious
